year,faculty,plan_code,degree_abbrev,specialisation,variant,study_year,credits_ideal,credits_unresolved_slots,credits_stated,stated_is_minimum,credit_delta,fee_ideal_zar,fee_estimated_component_zar,fee_slots_missing,fee_published_zar,fee_published_label,fee_match_method,fee_delta_pct
2023,COM,CB001INF11,BCom,Information Systems and Finance,regular,2,162,0,162,False,0,84140,0,0,84140,BCom specialising in Information Systems & Finance,label_match,0.0
2023,COM,CB001INF11,BCom,Information Systems and Finance,regular,3,150,0,150,False,0,77880,0,0,77880,BCom specialising in Information Systems & Finance,label_match,0.0
2023,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,1,149,0,149,False,0,72680,0,0,72680,"BCom specialising in Philosophy, Politics & Economics",label_match,0.0
2023,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,2,246,0,174,False,72,121090,0,0,86980,"BCom specialising in Philosophy, Politics & Economics",label_match,39.2
2023,COM,CB001PHI03,BCom,"Philosophy, Politics & Economics",regular,3,222,2,168,False,54,94570,9430,2,81260,"BCom specialising in Philosophy, Politics & Economics",label_match,16.4
2023,COM,CB003BUS01,BBusSc,Actuarial Science,regular,1,185,0,185,False,0,93850,0,0,93850,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2023,COM,CB003BUS01,BBusSc,Actuarial Science,regular,2,186,0,186,False,0,96110,0,0,96110,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2023,COM,CB003BUS01,BBusSc,Actuarial Science,regular,3,180,0,180,False,0,94450,0,0,94450,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2023,COM,CB003BUS01,BBusSc,Actuarial Science,regular,4,174,0,174,False,0,80600,0,0,80600,Bachelor of Business Science BBusSc specialising in Actuarial Science,label_match,0.0
2023,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,1,185,0,185,False,0,93850,0,0,93850,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2023,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,2,186,0,186,False,0,96110,0,0,95260,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.9
2023,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,3,198,0,198,False,0,101550,0,0,101550,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2023,COM,CB003BUS09,BBusSc,Actuarial Science: Quantitative Finance,regular,4,147,0,147,False,0,75110,0,0,75110,BBusSc specialising in Actuarial Science: Quantitative Finance Stream,label_match,0.0
2023,COM,CB004BUS07,BBusSc,Marketing,regular,1,167,0,167,False,0,84690,0,0,84690,BBusSc specialising in Marketing,label_match,0.0
2023,COM,CB004BUS07,BBusSc,Marketing,regular,2,168,0,168,False,0,86500,0,0,86500,BBusSc specialising in Marketing,label_match,0.0
2023,COM,CB004BUS07,BBusSc,Marketing,regular,3,198,0,180,False,18,93650,9430,0,84220,BBusSc specialising in Marketing,label_match,11.2
2023,COM,CB004BUS07,BBusSc,Marketing,regular,4,180,0,180,False,0,92450,0,0,92450,BBusSc specialising in Marketing,label_match,0.0
2023,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,1,167,0,167,False,0,82890,0,0,82890,BBusSc specialising in Organisational Psychology,label_match,0.0
2023,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,2,162,0,162,False,0,84870,0,0,84870,BBusSc specialising in Organisational Psychology,label_match,0.0
2023,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,3,298,0,180,False,118,99810,9430,0,90380,BBusSc specialising in Organisational Psychology,label_match,10.4
2023,COM,CB004BUS08,BBusSc,Organisational Psychology,regular,4,156,0,156,False,0,87900,0,0,87900,BBusSc specialising in Organisational Psychology,label_match,0.0
2023,COM,CB004BUS22,BBusSc,Analytics,regular,1,185,0,185,False,0,93580,0,0,93580,BBusSc specialising in Analytics,label_match,0.0
2023,COM,CB004BUS22,BBusSc,Analytics,regular,2,186,0,186,False,0,95010,0,0,94950,BBusSc specialising in Analytics,label_match,0.1
2023,COM,CB004BUS22,BBusSc,Analytics,regular,3,210,0,198,True,12,107160,0,0,113980,BBusSc specialising in Analytics,label_match,-6.0
2023,COM,CB004BUS22,BBusSc,Analytics,regular,4,178,0,178,False,0,77830,0,0,77830,BBusSc specialising in Analytics,label_match,0.0
2023,COM,CB004CSC05,BBusSc,Computer Science,regular,1,149,0,185,False,-36,74720,0,0,74720,BBusSc specialising in Computer Science,label_match,0.0
2023,COM,CB004CSC05,BBusSc,Computer Science,regular,2,162,0,162,False,0,83260,0,0,83260,BBusSc specialising in Computer Science,label_match,0.0
2023,COM,CB004CSC05,BBusSc,Computer Science,regular,3,180,0,180,False,0,92190,0,0,92190,BBusSc specialising in Computer Science,label_match,0.0
2023,COM,CB004CSC05,BBusSc,Computer Science,regular,4,262,0,160,False,102,113750,0,0,70830,BBusSc specialising in Computer Science,label_match,60.6
2023,COM,CB004ECO01,BBusSc,Economics,regular,1,167,0,167,False,0,84690,0,0,84690,BBusSc specialising in Economics,label_match,0.0
2023,COM,CB004ECO01,BBusSc,Economics,regular,2,156,0,150,False,6,80010,0,0,86100,BBusSc specialising in Economics,label_match,-7.1
2023,COM,CB004ECO01,BBusSc,Economics,regular,3,228,1,162,False,66,118080,9430,1,84620,BBusSc specialising in Economics,label_match,39.5
2023,COM,CB004ECO01,BBusSc,Economics,regular,4,156,0,156,False,0,94180,0,0,94180,BBusSc specialising in Economics,label_match,0.0
2023,COM,CB004ECO03,BBusSc,Economics with Law,regular,1,167,0,167,False,0,84690,0,0,84690,BBusSc specialising in Economics with Law,label_match,0.0
2023,COM,CB004ECO03,BBusSc,Economics with Law,regular,2,168,0,168,False,0,84290,0,0,84290,BBusSc specialising in Economics with Law,label_match,0.0
2023,COM,CB004ECO03,BBusSc,Economics with Law,regular,3,162,0,162,False,0,81350,9430,0,81350,BBusSc specialising in Economics with Law,label_match,0.0
2023,COM,CB004ECO03,BBusSc,Economics with Law,regular,4,174,0,174,False,0,103610,0,0,103610,BBusSc specialising in Economics with Law,label_match,0.0
2023,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,1,164,0,167,False,-3,83130,0,0,84690,BBusSc specialising in Finance with Accounting (CA Option),label_match,-1.8
2023,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,2,162,0,162,False,0,85690,0,0,85690,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2023,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,3,180,0,180,False,0,93290,0,0,93290,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2023,COM,CB004FTX04,BBusSc,Finance with Accounting,regular,4,162,0,162,False,0,84630,0,0,84630,BBusSc specialising in Finance with Accounting (CA Option),label_match,0.0
2023,COM,CB004FTX05,BBusSc,Finance,regular,1,167,0,185,False,-18,84690,0,0,84690,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2023,COM,CB004FTX05,BBusSc,Finance,regular,2,168,0,168,False,0,86500,0,0,96110,BBusSc specialising in Finance (Non CA Option),label_match,-10.0
2023,COM,CB004FTX05,BBusSc,Finance,regular,3,180,0,180,False,0,93570,9430,0,93570,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2023,COM,CB004FTX05,BBusSc,Finance,regular,4,144,0,144,False,0,75200,0,0,75200,BBusSc specialising in Finance (Non CA Option),label_match,0.0
2023,COM,CB004INF01,BBusSc,Information Systems,regular,1,185,0,185,False,0,93310,0,0,93040,BBusSc specialising in Information Systems,label_match,0.3
2023,COM,CB004INF01,BBusSc,Information Systems,regular,2,168,0,168,False,0,87640,0,0,87640,BBusSc specialising in Information Systems,label_match,0.0
2023,COM,CB004INF01,BBusSc,Information Systems,regular,3,156,0,156,False,0,84500,0,0,84500,BBusSc specialising in Information Systems,label_match,0.0
2023,COM,CB004INF01,BBusSc,Information Systems,regular,4,176,0,176,False,0,86470,0,0,86470,BBusSc specialising in Information Systems,label_match,0.0
2023,COM,CB011ACC03,BCom,Financial Accounting: Accounting with Law,extended,1,92,0,110,False,-18,45530,0,0,54960,BCom Academic Development specialising in Financial Accounting: Accounting with Law Stream,ad_duration,-17.2
2023,COM,CB011ACC03,BCom,Financial Accounting: Accounting with Law,extended,2,126,0,126,False,0,65580,0,0,65580,BCom Academic Development specialising in Financial Accounting: Accounting with Law Stream,ad_duration,0.0
2023,COM,CB011ACC03,BCom,Financial Accounting: Accounting with Law,extended,3,126,0,126,False,0,62620,0,0,62620,BCom Academic Development specialising in Financial Accounting: Accounting with Law Stream,ad_duration,0.0
2023,COM,CB011ACC03,BCom,Financial Accounting: Accounting with Law,extended,4,90,0,90,False,0,43880,0,0,43880,BCom Academic Development specialising in Financial Accounting: Accounting with Law Stream,ad_duration,0.0
2023,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,1,128,0,128,False,0,64330,0,0,64330,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2023,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,2,126,0,126,False,0,65080,0,0,65080,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2023,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,3,120,0,120,False,0,64020,0,0,64020,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2023,COM,CB011ACC04,BCom,Financial Accounting: Chartered Accountant,extended,4,108,0,108,False,0,56380,0,0,56380,Bachelor of Commerce Academic Development specialising in Financial Accounting Chartered Accounting Stream,ad_duration,0.0
2023,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,1,128,0,128,False,0,64330,0,0,64330,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2023,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,2,108,0,108,False,0,55650,0,0,55650,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2023,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,3,90,0,90,False,0,47030,0,0,47030,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2023,COM,CB011ACC08,BCom,Financial Accounting: General Accounting,extended,4,102,0,108,False,-6,54630,0,0,54630,BCom Academic Development specialising in Financial Accounting General Accounting Stream,ad_duration,0.0
2023,COM,CB011BUS06,,,extended,1,131,0,131,False,0,65140,0,0,,,unmatched,
2023,COM,CB011BUS06,,,extended,2,108,0,108,False,0,56400,9370,0,,,unmatched,
2023,COM,CB011BUS06,,,extended,3,132,0,132,False,0,68450,18860,0,,,unmatched,
2023,COM,CB011BUS06,,,extended,4,18,0,126,False,-108,9430,0,1,,,unmatched,
2023,COM,CB011ECO02,BCom,Economics and Finance,extended,1,113,0,113,False,0,56460,0,0,56460,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
2023,COM,CB011ECO02,BCom,Economics and Finance,extended,2,108,0,108,False,0,55710,0,0,55710,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
2023,COM,CB011ECO02,BCom,Economics and Finance,extended,3,114,0,132,False,-18,59020,0,0,59020,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
2023,COM,CB011ECO02,BCom,Economics and Finance,extended,4,126,0,108,False,18,66010,9430,0,66010,BCom Academic Development specialising in Economics & Finance,ad_duration,0.0
2023,COM,CB011ECO03,BCom,Economics with Law,extended,1,131,0,131,False,0,65890,0,0,65890,BCom Academic Development specialising in Economics with Law,ad_duration,0.0
2023,COM,CB011ECO03,BCom,Economics with Law,extended,2,108,0,108,False,0,55430,0,0,56330,BCom Academic Development specialising in Economics with Law,ad_duration,-1.6
2023,COM,CB011ECO03,BCom,Economics with Law,extended,3,108,0,108,False,0,53310,0,0,53310,BCom Academic Development specialising in Economics with Law,ad_duration,0.0
2023,COM,CB011ECO03,BCom,Economics with Law,extended,4,108,0,198,False,-90,53310,0,0,53310,BCom Academic Development specialising in Economics with Law,ad_duration,0.0
2023,COM,CB011ECO04,BCom,Economics and Statistics,extended,1,113,0,113,False,0,56520,0,0,56520,BCom Academic Development specialising in Economics & Statistics,ad_duration,0.0
2023,COM,CB011ECO04,BCom,Economics and Statistics,extended,2,108,0,108,False,0,55650,0,0,55650,BCom Academic Development specialising in Economics & Statistics,ad_duration,0.0
2023,COM,CB011ECO04,BCom,Economics and Statistics,extended,3,144,0,144,True,0,74060,9430,0,61710,BCom Academic Development specialising in Economics & Statistics,ad_duration,20.0
2023,COM,CB011ECO04,BCom,Economics and Statistics,extended,4,162,0,162,False,0,83570,9430,0,83570,BCom Academic Development specialising in Economics & Statistics,ad_duration,0.0
2023,COM,CB011INF01,BCom,Information Systems,extended,1,113,0,113,False,0,56520,0,0,56520,BCom Academic Development specialising in Information Systems,ad_duration,0.0
2023,COM,CB011INF01,BCom,Information Systems,extended,2,108,0,108,False,0,56660,0,0,56660,BCom Academic Development specialising in Information Systems,ad_duration,0.0
2023,COM,CB011INF01,BCom,Information Systems,extended,3,120,0,120,False,0,65770,9370,0,65830,BCom Academic Development specialising in Information Systems,ad_duration,-0.1
2023,COM,CB011INF01,BCom,Information Systems,extended,4,108,0,108,False,0,55520,18860,0,55520,BCom Academic Development specialising in Information Systems,ad_duration,0.0
2023,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,1,113,0,113,False,0,56250,0,0,56250,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,0.0
2023,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,2,108,0,108,False,0,55130,0,0,55130,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,0.0
2023,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,3,108,0,108,False,0,55270,0,0,55270,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,0.0
2023,COM,CB011INF06,BCom,Information Systems and Computer Science,extended,4,126,0,126,False,0,64710,0,0,64710,BCom Academic Development specialising in Information Systems & Computer Science,ad_duration,0.0
2023,COM,CB011INF11,BCom,Information Systems and Finance,extended,1,131,0,131,False,0,65950,0,0,65950,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2023,COM,CB011INF11,BCom,Information Systems and Finance,extended,2,108,0,108,False,0,56600,0,0,60690,BCom Academic Development specialising in Information Systems & Finance,ad_duration,-6.7
2023,COM,CB011INF11,BCom,Information Systems and Finance,extended,3,126,0,126,False,0,65950,0,0,65950,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2023,COM,CB011INF11,BCom,Information Systems and Finance,extended,4,114,0,114,False,0,58210,0,0,58210,BCom Academic Development specialising in Information Systems & Finance,ad_duration,0.0
2023,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,1,113,0,113,False,0,53820,0,0,53820,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,0.0
2023,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,2,108,0,108,False,0,56520,0,0,56520,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,0.0
2023,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,3,198,0,102,False,96,94800,0,0,49320,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,92.2
2023,COM,CB011PHI03,BCom,"Philosophy, Politics & Economics",extended,4,222,3,162,True,60,94570,9430,3,81260,"BCom Academic Development specialising in Philosophy, Politics & Economics",ad_duration,16.4
2023,COM,CB015BUS07,,,extended,1,131,0,131,False,0,65080,0,0,,,unmatched,
2023,COM,CB015BUS07,,,extended,2,132,0,132,False,0,68640,0,0,,,unmatched,
2023,COM,CB015BUS07,,,extended,3,108,0,108,False,0,56330,0,0,,,unmatched,
2023,COM,CB015BUS07,,,extended,4,162,0,144,False,18,74790,9430,0,,,unmatched,
2023,COM,CB015BUS07,,,extended,5,180,0,180,False,0,92450,0,0,,,unmatched,
2023,COM,CB015BUS08,,,extended,1,131,0,131,False,0,64090,0,0,,,unmatched,
2023,COM,CB015BUS08,,,extended,2,132,0,132,False,0,68640,0,0,,,unmatched,
2023,COM,CB015BUS08,,,extended,3,126,0,126,False,0,65200,0,0,,,unmatched,
2023,COM,CB015BUS08,,,extended,4,138,0,120,False,18,69640,9430,0,,,unmatched,
2023,COM,CB015BUS08,,,extended,5,36,0,156,False,-120,18740,0,0,,,unmatched,
2023,COM,CB015BUS22,,,extended,1,113,0,113,False,0,55440,0,0,,,unmatched,
2023,COM,CB015BUS22,,,extended,2,108,0,108,False,0,56190,0,0,,,unmatched,
2023,COM,CB015BUS22,,,extended,3,168,0,168,False,0,86390,0,0,,,unmatched,
2023,COM,CB015BUS22,,,extended,4,192,0,180,True,12,97730,0,0,,,unmatched,
2023,COM,CB015BUS22,,,extended,5,178,0,178,False,0,77830,0,0,,,unmatched,
2023,COM,CB015CSC05,,,extended,1,113,0,113,False,0,56190,0,0,,,unmatched,
2023,COM,CB015CSC05,,,extended,2,126,0,126,False,0,64620,0,0,,,unmatched,
2023,COM,CB015CSC05,,,extended,3,126,0,126,False,0,64650,0,0,,,unmatched,
2023,COM,CB015CSC05,,,extended,4,126,0,126,False,0,64710,0,0,,,unmatched,
2023,COM,CB015CSC05,,,extended,5,262,0,160,False,102,113750,0,0,,,unmatched,
2023,COM,CB015ECO01,,,extended,1,131,0,131,False,0,65890,0,0,,,unmatched,
2023,COM,CB015ECO01,,,extended,2,126,0,126,False,0,65140,0,0,,,unmatched,
2023,COM,CB015ECO01,,,extended,3,138,0,138,False,0,71140,9430,0,,,unmatched,
2023,COM,CB015ECO01,,,extended,4,156,1,90,True,66,80610,0,1,,,unmatched,
2023,COM,CB015ECO01,,,extended,5,156,0,156,False,0,94180,0,0,,,unmatched,
2023,COM,CB015ECO03,,,extended,1,131,0,131,False,0,65890,0,0,,,unmatched,
2023,COM,CB015ECO03,,,extended,2,114,0,114,False,0,59210,0,0,,,unmatched,
2023,COM,CB015ECO03,,,extended,3,126,0,126,False,0,62490,0,0,,,unmatched,
2023,COM,CB015ECO03,,,extended,4,144,0,144,False,0,72170,9430,0,,,unmatched,
2023,COM,CB015ECO03,,,extended,5,156,0,166,False,-10,94180,0,0,,,unmatched,
2023,COM,CB015FTX04,,,extended,1,131,0,131,False,0,65080,0,0,,,unmatched,
2023,COM,CB015FTX04,,,extended,2,135,0,135,False,0,72760,0,0,,,unmatched,
2023,COM,CB015FTX04,,,extended,3,168,0,168,False,0,87440,0,0,,,unmatched,
2023,COM,CB015FTX04,,,extended,4,144,0,144,False,0,74430,0,0,,,unmatched,
2023,COM,CB015FTX04,,,extended,5,144,0,144,False,0,75200,0,0,,,unmatched,
2023,COM,CB015FTX05,,,extended,1,149,0,131,False,18,75320,0,0,,,unmatched,
2023,COM,CB015FTX05,,,extended,2,132,0,150,False,-18,67830,0,0,,,unmatched,
2023,COM,CB015FTX05,,,extended,3,90,0,90,False,0,46820,9430,0,,,unmatched,
2023,COM,CB015FTX05,,,extended,4,144,0,144,False,0,74790,0,0,,,unmatched,
2023,COM,CB015FTX05,,,extended,5,144,0,144,False,0,75200,0,0,,,unmatched,
2023,COM,CB015INF01,,,extended,1,131,0,131,False,0,65080,0,0,,,unmatched,
2023,COM,CB015INF01,,,extended,2,108,0,108,False,0,56520,0,0,,,unmatched,
2023,COM,CB015INF01,,,extended,3,150,0,150,False,0,77960,0,0,,,unmatched,
2023,COM,CB015INF01,,,extended,4,120,0,120,False,0,65890,0,0,,,unmatched,
2023,COM,CB015INF01,,,extended,5,176,0,176,False,0,86470,0,0,,,unmatched,
2023,COM,CB018BUS01,,,extended,1,113,0,113,False,0,56250,0,0,,,unmatched,
2023,COM,CB018BUS01,,,extended,2,108,0,108,False,0,56460,0,0,,,unmatched,
2023,COM,CB018BUS01,,,extended,3,150,0,150,False,0,77250,0,0,,,unmatched,
2023,COM,CB018BUS01,,,extended,4,180,0,180,False,0,94450,0,0,,,unmatched,
